ruta,tamano_bytes,motivo
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/prediccion_precios.cpython-313.pyc",2964,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/produccion_completa.cpython-313.pyc",3217,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/produccion_real.cpython-313.pyc",6545,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/proveedores_pdf.cpython-313.pyc",2955,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/recomendaciones_compras.cpython-313.pyc",1937,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/reconciliacion_stock_305.cpython-313.pyc",3242,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/reconciliacion_stock_factura.cpython-313.pyc",5145,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/relacion_articulos_factura.cpython-313.pyc",8299,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/resultado_ocr.cpython-313.pyc",2206,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/resumen_importaciones.cpython-313.pyc",2462,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/roturas_stock.cpython-313.pyc",2902,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/stock.cpython-313.pyc",3275,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/stock_ubicaciones.cpython-313.pyc",2660,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/validacion_lineas_factura.cpython-313.pyc",6682,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/validacion_ocr.cpython-313.pyc",2132,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/validacion_relaciones_articulos.cpython-313.pyc",5569,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/MODELOS/__pycache__/__init__.cpython-313.pyc",139,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/db/compras_necesidades.json",2,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/db/compras_pedidos.json",2,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/db/escandallos.json",2,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/db/eventos.json",2,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/db/historial_chat.json",2,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/db/ideas_culinarias.json",2,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/db/planes_produccion.json",2,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/db/precios.json",283,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/db/stock_lotes.json",350,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/db/stock_movimientos.json",285,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/db/_metadata.json",67,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/diccionarios/diccionario_columnas_excel.json",119,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/diccionarios/diccionario_gastronomico_universal.json",100,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/diccionarios/diccionario_proveedores_pdf.json",2551,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/diccionarios/diccionario_relaciones_proveedor.json",394,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/alertas_precios.json",1682,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/alertas_stock.json",3351,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/analisis_pdf_20260708_090903.json",1053,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/analisis_pdf_20260708_091120.json",1062,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/analisis_pdf_20260708_114716.json",1072,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/auditoria_importaciones_universales.json",100626,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/factura_auditoria_universal.png",66,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/factura_demo_makro.pdf",1551,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/factura_ejecutor_universal.png",66,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/factura_escaneada_demo.png",66,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/factura_importador_universal.png",66,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/factura_ocr_integrada.png",66,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/historico_precios.json",40529,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/historico_stock.json",36483,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/lectura_factura_con_ocr.json",4687,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/log_actualizaciones_precios.json",7050,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/log_actualizaciones_stock.json",7550,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/ocr_cache_manual.json",377,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_analisis_compras.json",2217,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_anomalias_compras.json",169910,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_bloque_lineas_factura.json",3482,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_busqueda_articulos_parecidos.json",4650,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_cierre_importador_universal.json",187123,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_comparacion_proveedores.json",2312,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_diagnostico_ocr.json",1441,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_informe_precios.json",2910,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_informe_relacion_articulos.json",2503,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_informe_stock_factura.json",2972,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_lectura_factura_completa.json",8686,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_lectura_factura_ocr.json",9330,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_lineas_factura_parser.json",6105,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_ocr_imagen.png",66,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_prediccion_precios.json",25245,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_preparacion_importacion_factura.json",35598,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_recomendaciones_compras.json",5387,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_reconciliacion_stock.json",2378,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_relacion_automatica_articulos.json",6059,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_resultado_importacion_factura.json",67218,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_resultado_ocr.json",2637,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_resumen_importaciones.json",175169,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_validacion_factura.json",4792,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_validacion_ocr.json",2499,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/facturas/test_validacion_relaciones.json",2023,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/ia_conversacional/memoria_conversacional_3085.json",777,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_075752.json",5316,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_080727.json",7957,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_081604.json",5125,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_082005.json",4606,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_083204.json",4557,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_084801.json",5118,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_084827.json",5118,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_084828.json",5118,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_085212.json",2965,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_085250.json",2965,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_085251.json",2965,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_085300.json",2943,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_085328.json",2965,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_085933.json",4169,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_090003.json",4169,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_100335.json",5509,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_101139.json",8256,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_101802.json",5309,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_102321.json",4760,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_104247.json",4708,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_105035.json",5289,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_105036.json",5289,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/analisis_excel_20260708_114424.json",4303,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/debug_conf.xlsx",4995,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/excel_demo_asistente_articulos.xlsx",5015,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/excel_demo_asistente_inventario.xlsx",5128,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/excel_demo_conflictos.xlsx",4995,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/excel_demo_detector.xlsx",6282,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/excel_demo_importador_articulos.xlsx",5169,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/excel_demo_importador_escandallos.xlsx",5173,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/excel_demo_importador_inventario.xlsx",5245,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/excel_demo_lector.xlsx",5669,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/importaciones/excel_demo_mapeador.xlsx",5646,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/DATOS/db/snapshots/test_snapshot.json",3293,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/CORE/__pycache__/director_host_ai.cpython-313.pyc",1126,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/CORE/__pycache__/host_ai_core.cpython-313.pyc",37979,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/CORE/__pycache__/orquestador.cpython-313.pyc",22381,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/CORE/__pycache__/registro_pipelines.cpython-313.pyc",2337,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/CORE/__pycache__/__init__.cpython-313.pyc",136,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/APP/__pycache__/consola.cpython-313.pyc",29128,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/APP/__pycache__/__init__.cpython-313.pyc",135,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/base_pipeline.cpython-313.pyc",2343,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_actualizador_inteligente_precios_factura.cpython-313.pyc",3314,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_actualizador_inteligente_stock_factura.cpython-313.pyc",3647,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_alertas_inteligentes_precios.cpython-313.pyc",2722,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_alertas_inteligentes_stock.cpython-313.pyc",2945,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_analizador_inteligente_compras.cpython-313.pyc",2094,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_analizador_inteligente_escandallos.cpython-313.pyc",2333,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_analizador_inteligente_produccion.cpython-313.pyc",2313,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_analizador_inteligente_stock.cpython-313.pyc",2135,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_analizador_lenguaje_natural.cpython-313.pyc",2176,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_aprendizaje_relacion_proveedor.cpython-313.pyc",3721,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_asignador_recursos_produccion.cpython-313.pyc",2356,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_asistente_conversacional.cpython-313.pyc",2817,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_asistente_importacion_excel.cpython-313.pyc",2999,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_asistente_inteligente_host_ai_308.cpython-313.pyc",2503,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_auditoria_importaciones_universales.cpython-313.pyc",2602,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_automatizador_inteligente_308.cpython-313.pyc",2771,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_base_actualizacion_precios_factura.cpython-313.pyc",2705,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_base_actualizacion_stock_factura.cpython-313.pyc",2622,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_base_importador_universal_facturas.cpython-313.pyc",2659,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_base_lineas_factura.cpython-313.pyc",2730,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_base_ocr_documentos.cpython-313.pyc",2495,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_base_relacion_articulos_factura.cpython-313.pyc",2746,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_buscador_articulos_parecidos.cpython-313.pyc",2932,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_cierre_escandallos_inteligentes.cpython-313.pyc",2387,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_cierre_gestion_inteligente_stock.cpython-313.pyc",2120,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_cierre_ia_conversacional_308.cpython-313.pyc",2241,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_cierre_importador_universal.cpython-313.pyc",2238,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_cierre_inteligencia_compras.cpython-313.pyc",2208,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_cierre_inteligente_produccion.cpython-313.pyc",2607,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_comparador_historico_escandallos.cpython-313.pyc",2407,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_comparador_inteligente_proveedores.cpython-313.pyc",2499,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_comparador_proveedores_precios.cpython-313.pyc",2489,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_compras.cpython-313.pyc",3565,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_conflictos_excel.cpython-313.pyc",2781,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_control_ejecucion_produccion.cpython-313.pyc",2328,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_control_inteligente_movimientos_stock.cpython-313.pyc",2081,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_costes.cpython-313.pyc",4683,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_detector_anomalias_compras.cpython-313.pyc",2118,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_detector_campos_linea_factura.cpython-313.pyc",2526,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_detector_excel.cpython-313.pyc",2684,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_ejecutor_importador_universal_facturas.cpython-313.pyc",2909,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_escandallos.cpython-313.pyc",3644,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_evento.cpython-313.pyc",4591,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_evento_api.cpython-313.pyc",8989,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_excel.cpython-313.pyc",2310,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_generador_inteligente_respuestas.cpython-313.pyc",2421,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/PIPELINES/__pycache__/pipeline_historico_inteligente_precios.cpython-313.pyc",3335,"copia_anidada_del_proyecto"
